bug_id,SmartCheck_rule_id,SmartCheck_level,Oyente_rule_id,Oyente_level,Maian_rule_id,Maian_level,Conkas_rule_id,Conkas_level,Manticore_rule_id,Manticore_level,HoneyBadger_rule_id,HoneyBadger_level,Mythril_rule_id,Mythril_level,Osiris_rule_id,Osiris_level,Securify_rule_id,Securify_level,Solhint_rule_id,Solhint_level,Slither_rule_id,Slither_level,Value
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x0e54321b72691550f5958886aababa13dc24352b_nonStandardNaming.sol:1794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x0e54321b72691550f5958886aababa13dc24352b_nonStandardNaming.sol:1798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x0e54321b72691550f5958886aababa13dc24352b_nonStandardNaming.sol:1802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x0e54321b72691550f5958886aababa13dc24352b_nonStandardNaming.sol:1806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x0e54321b72691550f5958886aababa13dc24352b_nonStandardNaming.sol:1811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x6d902afaa4c6d67e8035ee9dd7c9e8821a2c0684_nonStandardNaming.sol:6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x6d902afaa4c6d67e8035ee9dd7c9e8821a2c0684_nonStandardNaming.sol:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x6d902afaa4c6d67e8035ee9dd7c9e8821a2c0684_nonStandardNaming.sol:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x6d902afaa4c6d67e8035ee9dd7c9e8821a2c0684_nonStandardNaming.sol:38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x6d902afaa4c6d67e8035ee9dd7c9e8821a2c0684_nonStandardNaming.sol:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x6d902afaa4c6d67e8035ee9dd7c9e8821a2c0684_nonStandardNaming.sol:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x6d902afaa4c6d67e8035ee9dd7c9e8821a2c0684_nonStandardNaming.sol:65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x6d902afaa4c6d67e8035ee9dd7c9e8821a2c0684_nonStandardNaming.sol:71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x6d902afaa4c6d67e8035ee9dd7c9e8821a2c0684_nonStandardNaming.sol:80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x6d902afaa4c6d67e8035ee9dd7c9e8821a2c0684_nonStandardNaming.sol:81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x6d902afaa4c6d67e8035ee9dd7c9e8821a2c0684_nonStandardNaming.sol:82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x6d902afaa4c6d67e8035ee9dd7c9e8821a2c0684_nonStandardNaming.sol:84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x6d902afaa4c6d67e8035ee9dd7c9e8821a2c0684_nonStandardNaming.sol:86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x6d902afaa4c6d67e8035ee9dd7c9e8821a2c0684_nonStandardNaming.sol:88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x6d902afaa4c6d67e8035ee9dd7c9e8821a2c0684_nonStandardNaming.sol:90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x6d902afaa4c6d67e8035ee9dd7c9e8821a2c0684_nonStandardNaming.sol:92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x6d902afaa4c6d67e8035ee9dd7c9e8821a2c0684_nonStandardNaming.sol:94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x6d902afaa4c6d67e8035ee9dd7c9e8821a2c0684_nonStandardNaming.sol:96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x6d902afaa4c6d67e8035ee9dd7c9e8821a2c0684_nonStandardNaming.sol:98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x6d902afaa4c6d67e8035ee9dd7c9e8821a2c0684_nonStandardNaming.sol:100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x6d902afaa4c6d67e8035ee9dd7c9e8821a2c0684_nonStandardNaming.sol:104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x6d902afaa4c6d67e8035ee9dd7c9e8821a2c0684_nonStandardNaming.sol:106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x6d902afaa4c6d67e8035ee9dd7c9e8821a2c0684_nonStandardNaming.sol:108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x6d902afaa4c6d67e8035ee9dd7c9e8821a2c0684_nonStandardNaming.sol:110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x6d902afaa4c6d67e8035ee9dd7c9e8821a2c0684_nonStandardNaming.sol:112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x6d902afaa4c6d67e8035ee9dd7c9e8821a2c0684_nonStandardNaming.sol:208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x6d902afaa4c6d67e8035ee9dd7c9e8821a2c0684_nonStandardNaming.sol:213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x6d902afaa4c6d67e8035ee9dd7c9e8821a2c0684_nonStandardNaming.sol:217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x6d902afaa4c6d67e8035ee9dd7c9e8821a2c0684_nonStandardNaming.sol:223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x6d902afaa4c6d67e8035ee9dd7c9e8821a2c0684_nonStandardNaming.sol:228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x6d902afaa4c6d67e8035ee9dd7c9e8821a2c0684_nonStandardNaming.sol:232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x6d902afaa4c6d67e8035ee9dd7c9e8821a2c0684_nonStandardNaming.sol:237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x6d902afaa4c6d67e8035ee9dd7c9e8821a2c0684_nonStandardNaming.sol:247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x6d902afaa4c6d67e8035ee9dd7c9e8821a2c0684_nonStandardNaming.sol:267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x6d902afaa4c6d67e8035ee9dd7c9e8821a2c0684_nonStandardNaming.sol:289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x6d902afaa4c6d67e8035ee9dd7c9e8821a2c0684_nonStandardNaming.sol:313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x6d902afaa4c6d67e8035ee9dd7c9e8821a2c0684_nonStandardNaming.sol:344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x6d902afaa4c6d67e8035ee9dd7c9e8821a2c0684_nonStandardNaming.sol:351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x6d902afaa4c6d67e8035ee9dd7c9e8821a2c0684_nonStandardNaming.sol:359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x6d902afaa4c6d67e8035ee9dd7c9e8821a2c0684_nonStandardNaming.sol:368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x6d902afaa4c6d67e8035ee9dd7c9e8821a2c0684_nonStandardNaming.sol:377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x6d902afaa4c6d67e8035ee9dd7c9e8821a2c0684_nonStandardNaming.sol:380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x6d902afaa4c6d67e8035ee9dd7c9e8821a2c0684_nonStandardNaming.sol:399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x6d902afaa4c6d67e8035ee9dd7c9e8821a2c0684_nonStandardNaming.sol:407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x6d902afaa4c6d67e8035ee9dd7c9e8821a2c0684_nonStandardNaming.sol:415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x6d902afaa4c6d67e8035ee9dd7c9e8821a2c0684_nonStandardNaming.sol:443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x6d902afaa4c6d67e8035ee9dd7c9e8821a2c0684_nonStandardNaming.sol:449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x6d902afaa4c6d67e8035ee9dd7c9e8821a2c0684_nonStandardNaming.sol:458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x6d902afaa4c6d67e8035ee9dd7c9e8821a2c0684_nonStandardNaming.sol:467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x6d902afaa4c6d67e8035ee9dd7c9e8821a2c0684_nonStandardNaming.sol:476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x6d902afaa4c6d67e8035ee9dd7c9e8821a2c0684_nonStandardNaming.sol:484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0xe0935b370244064ce42246b613806bfae2f8c7de_nonStandardNaming.sol:35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0xe0935b370244064ce42246b613806bfae2f8c7de_nonStandardNaming.sol:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0xe0935b370244064ce42246b613806bfae2f8c7de_nonStandardNaming.sol:37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0xe0935b370244064ce42246b613806bfae2f8c7de_nonStandardNaming.sol:38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0xe0935b370244064ce42246b613806bfae2f8c7de_nonStandardNaming.sol:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0xe0935b370244064ce42246b613806bfae2f8c7de_nonStandardNaming.sol:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0xe0935b370244064ce42246b613806bfae2f8c7de_nonStandardNaming.sol:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0xe0935b370244064ce42246b613806bfae2f8c7de_nonStandardNaming.sol:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0xe0935b370244064ce42246b613806bfae2f8c7de_nonStandardNaming.sol:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0xe0935b370244064ce42246b613806bfae2f8c7de_nonStandardNaming.sol:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0xe0935b370244064ce42246b613806bfae2f8c7de_nonStandardNaming.sol:62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0xe0935b370244064ce42246b613806bfae2f8c7de_nonStandardNaming.sol:65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0xe0935b370244064ce42246b613806bfae2f8c7de_nonStandardNaming.sol:69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0xe0935b370244064ce42246b613806bfae2f8c7de_nonStandardNaming.sol:72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0xe0935b370244064ce42246b613806bfae2f8c7de_nonStandardNaming.sol:76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0xe0935b370244064ce42246b613806bfae2f8c7de_nonStandardNaming.sol:81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0xe0935b370244064ce42246b613806bfae2f8c7de_nonStandardNaming.sol:85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0xe0935b370244064ce42246b613806bfae2f8c7de_nonStandardNaming.sol:89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0xe0935b370244064ce42246b613806bfae2f8c7de_nonStandardNaming.sol:97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0xe0935b370244064ce42246b613806bfae2f8c7de_nonStandardNaming.sol:103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0xe0935b370244064ce42246b613806bfae2f8c7de_nonStandardNaming.sol:109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0xe0935b370244064ce42246b613806bfae2f8c7de_nonStandardNaming.sol:115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0xe0935b370244064ce42246b613806bfae2f8c7de_nonStandardNaming.sol:134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0xe0935b370244064ce42246b613806bfae2f8c7de_nonStandardNaming.sol:137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0xe0935b370244064ce42246b613806bfae2f8c7de_nonStandardNaming.sol:140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0xe0935b370244064ce42246b613806bfae2f8c7de_nonStandardNaming.sol:146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0xe0935b370244064ce42246b613806bfae2f8c7de_nonStandardNaming.sol:151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0xe0935b370244064ce42246b613806bfae2f8c7de_nonStandardNaming.sol:154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0xe0935b370244064ce42246b613806bfae2f8c7de_nonStandardNaming.sol:159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0xe0935b370244064ce42246b613806bfae2f8c7de_nonStandardNaming.sol:167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0xe0935b370244064ce42246b613806bfae2f8c7de_nonStandardNaming.sol:170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0xe0935b370244064ce42246b613806bfae2f8c7de_nonStandardNaming.sol:190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0xe0935b370244064ce42246b613806bfae2f8c7de_nonStandardNaming.sol:195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x2b1398bff4485ccf6ad5b2a764a00ed2b5fac34e_nonStandardNaming.sol:5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x2b1398bff4485ccf6ad5b2a764a00ed2b5fac34e_nonStandardNaming.sol:6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x2b1398bff4485ccf6ad5b2a764a00ed2b5fac34e_nonStandardNaming.sol:7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x2b1398bff4485ccf6ad5b2a764a00ed2b5fac34e_nonStandardNaming.sol:8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x2b1398bff4485ccf6ad5b2a764a00ed2b5fac34e_nonStandardNaming.sol:9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x2b1398bff4485ccf6ad5b2a764a00ed2b5fac34e_nonStandardNaming.sol:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x2b1398bff4485ccf6ad5b2a764a00ed2b5fac34e_nonStandardNaming.sol:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x2b1398bff4485ccf6ad5b2a764a00ed2b5fac34e_nonStandardNaming.sol:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x2b1398bff4485ccf6ad5b2a764a00ed2b5fac34e_nonStandardNaming.sol:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x2b1398bff4485ccf6ad5b2a764a00ed2b5fac34e_nonStandardNaming.sol:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x2b1398bff4485ccf6ad5b2a764a00ed2b5fac34e_nonStandardNaming.sol:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x2b1398bff4485ccf6ad5b2a764a00ed2b5fac34e_nonStandardNaming.sol:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x2b1398bff4485ccf6ad5b2a764a00ed2b5fac34e_nonStandardNaming.sol:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x2b1398bff4485ccf6ad5b2a764a00ed2b5fac34e_nonStandardNaming.sol:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x2b1398bff4485ccf6ad5b2a764a00ed2b5fac34e_nonStandardNaming.sol:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x2b1398bff4485ccf6ad5b2a764a00ed2b5fac34e_nonStandardNaming.sol:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x2b1398bff4485ccf6ad5b2a764a00ed2b5fac34e_nonStandardNaming.sol:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x2b1398bff4485ccf6ad5b2a764a00ed2b5fac34e_nonStandardNaming.sol:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x2b1398bff4485ccf6ad5b2a764a00ed2b5fac34e_nonStandardNaming.sol:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x2b1398bff4485ccf6ad5b2a764a00ed2b5fac34e_nonStandardNaming.sol:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x2b1398bff4485ccf6ad5b2a764a00ed2b5fac34e_nonStandardNaming.sol:63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x2b1398bff4485ccf6ad5b2a764a00ed2b5fac34e_nonStandardNaming.sol:64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x2b1398bff4485ccf6ad5b2a764a00ed2b5fac34e_nonStandardNaming.sol:65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x2b1398bff4485ccf6ad5b2a764a00ed2b5fac34e_nonStandardNaming.sol:66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x2b1398bff4485ccf6ad5b2a764a00ed2b5fac34e_nonStandardNaming.sol:74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x2b1398bff4485ccf6ad5b2a764a00ed2b5fac34e_nonStandardNaming.sol:80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x2b1398bff4485ccf6ad5b2a764a00ed2b5fac34e_nonStandardNaming.sol:84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/nonStandarNaming/0x2b1398bff4485ccf6ad5b2a764a00ed2b5fac34e_nonStandardNaming.sol:88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
